Date,ticker,Close,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-05-01,NVDA,28.850807189941406,28.99850487853989,27.723121680285782,27.78299829849885,570329000,1.158620834350586,0.0418392690079767,27.04875308475817,25.52042881011963,18.38286524772644,66.83230781973032,0.8679865385352367,13665525000.0,0.5735158467880765,-0.0142800014917294,0.587795848279806,25.98673118592798,27.181579685211183,28.376428184494387,8.791604558091896,1.1985101063990968,76.3041156243746,55.02909419084625,-0.0242132621875836,0
2023-05-02,NVDA,28.15223503112793,28.77695456083641,28.025496178380077,28.621273856351937,402730000,-0.6985721588134766,-0.0242132621875836,27.153846603460053,25.656661911010744,18.445034613609312,60.192856131197615,0.8649382866085293,13262795000.0,0.5955485753662657,0.0062021816691677,0.589346393697098,25.964968350633463,27.1938045501709,28.42264074970833,9.037618824319384,0.8899748726957302,81.93479581731744,71.97619266510074,-0.0144628556914321,0
2023-05-03,NVDA,27.745073318481445,28.30891697061435,27.41574909492765,27.782995617159955,383387000,-0.4071617126464844,-0.0144628556914321,27.210153909652565,25.79937915802002,18.50347786426544,56.65971883132819,0.8669546858283984,12879408000.0,0.5735436696780454,-0.0126421792152421,0.5861858488932875,25.96167323394682,27.2112190246582,28.460764815369583,9.184048605680424,0.7136193398400039,73.54937844831112,77.26276329666773,-0.0086325085455798,0
2023-05-04,NVDA,27.505563735961918,27.801954572191782,27.184222567509934,27.59438029469061,321850000,-0.2395095825195312,-0.0086325085455798,27.23828817882488,25.935330657958986,18.556280913352968,54.6284153573951,0.8491530657465017,12557558000.0,0.5306610712349702,-0.0444198221266538,0.575080893361624,26.00246496032807,27.245199298858644,28.48793363738922,9.122593121076088,0.6047546643843158,57.6855910991622,71.05658845493025,0.0405631101717605,1
2023-05-05,NVDA,28.62127494812012,28.69612023556148,27.67421872062941,27.76902351276572,361494000,1.1157112121582031,0.0405631101717605,27.370001204472043,26.035525436401368,18.61059879779816,61.54466394096792,0.8735390253074347,12919052000.0,0.5800187780259733,0.0039503077314794,0.5760684702944939,25.95520138791526,27.327181148529053,28.699160909142847,10.041136355460823,0.9716154846964048,63.19808632269709,64.81101862339014,0.0164226597584893,1
2023-05-08,NVDA,29.091312408447266,29.16017137461128,28.291953765246245,28.4636005750586,344979000,0.4700374603271484,0.0164226597584893,27.533935604850637,26.152664222717284,18.66605521678925,64.03218121372787,0.8731589241686917,13264031000.0,0.6495753112014278,0.058805472725547,0.5907698384758807,25.833196072061277,27.40562000274658,28.978043933431888,11.475193267130752,1.0360171556807878,77.18232064617558,66.02199935601162,-0.0198964400343923,0
2023-05-09,NVDA,28.51249885559082,28.91367617051169,28.3917482221622,28.83982828241417,314869000,-0.5788135528564453,-0.0198964400343923,27.627132104921127,26.25393627166748,18.72226244449616,58.97328555485986,0.860759300034147,12949162000.0,0.6504954419662781,0.0477804827923178,0.6027149591739602,25.83823212823367,27.475576305389403,29.11292048254513,11.91854291940412,0.8166477044559681,87.56126311873248,75.98055669586839,0.0109902084861748,1
2023-05-10,NVDA,28.825857162475582,29.053390963914687,28.402725530757564,28.94561039227481,369350000,0.3133583068847656,0.0109902084861748,27.74129639611679,26.36716289520264,18.781507391929622,60.77985167625798,0.8457525952572167,13318512000.0,0.6688005325225284,0.0528684586788544,0.6159320738436739,25.92915244724044,27.594831657409667,29.260510867578898,12.072399867110391,0.8695265863769917,88.2804503133096,84.34134469273921,-0.0106283635250089,0
2023-05-11,NVDA,28.51948547363281,28.89072544575844,28.18816641833993,28.83683515837139,322149000,-0.3063716888427734,-0.0106283635250089,27.815409641594503,26.484599075317384,18.841668667793275,58.08672894496341,0.8355244832687378,12996363000.0,0.6510805623951228,0.028118790841159,0.6229617715539637,26.081845660463586,27.700365352630616,29.318885044797646,11.685908626568526,0.7530460781436275,81.90315420614944,85.91495587939717,-0.00832828175552,0
2023-05-12,NVDA,28.281967163085938,28.721066689866337,27.98856857470663,28.47057931768793,274222000,-0.237518310546875,-0.00832828175552,27.859843691260355,26.584992179870607,18.89437475681305,56.01453503376959,0.8281654569752357,12722141000.0,0.6108303437913349,-0.0097051422101029,0.6205354860014379,26.209759011521943,27.77930326461792,29.34884751771389,11.300098048859835,0.6601305275325938,79.3321510307473,83.17191851673545,0.0216303783085611,1
